pivot_w,rr,sl_points,max_trades_day,no_new_last_min,wait_open,dt_tol,db_tol,min_bars,max_bars,cooldown,trades,win_rate,profit_factor,total_return,monthly_return,max_dd,score
2,1.8,140.0,1,20,20,0.0015,0.0015,4,60,2,47,0.3617021276595745,0.8346713489007642,-0.011334715354278324,-0.007702862919788389,-0.026260418727732326,1.330321607626445
3,1.5,120.0,3,40,10,0.0015,0.0006,5,60,0,70,0.4714285714285714,1.2038970826529858,0.016241179789934446,0.010988447407780377,-0.019048460808509526,2.1344624383906643
2,1.4,140.0,1,50,30,0.001,0.0006,4,40,4,39,0.41025641025641024,0.8358486733454406,-0.00850883811498837,-0.005779802632704278,-0.017638209711986375,1.3792053306846082
2,1.5,150.0,3,50,20,0.0015,0.0015,3,60,4,83,0.4457831325301205,0.9772466428965649,-0.0025716395144439463,-0.0017451649180835194,-0.02920576127060681,1.6641740773765383
2,1.4,130.0,3,50,20,0.0015,0.0015,4,30,4,79,0.4050632911392405,0.8471081409005564,-0.016057552249875484,-0.010920790248098111,-0.04145088063403879,1.312090605561817
3,1.6,180.0,2,30,15,0.001,0.0012,5,60,0,57,0.47368421052631576,1.053698186254661,0.0029568342620653887,0.0020047825182454293,-0.010532104467919967,1.855892912720435
3,1.8,130.0,2,40,25,0.0008,0.0008,4,40,2,50,0.48,1.2698458464944673,0.015269653176944953,0.01033272881739089,-0.015771458362099477,2.197801850108231
2,1.5,160.0,1,30,30,0.001,0.0008,4,50,6,42,0.42857142857142855,0.9386311536703127,-0.0031088020202831856,-0.0021098765529948826,-0.013363835276528735,1.5958847064223374
2,1.4,120.0,1,40,10,0.0006,0.0008,5,60,6,33,0.36363636363636365,0.7490917879486657,-0.0109513159897352,-0.007441849189760652,-0.01803980063294619,1.218364084607236
3,1.5,130.0,3,50,25,0.0006,0.0008,2,40,4,49,0.4489795918367347,1.0544459508619284,0.0029458612482577973,0.0019973461508868695,-0.016318743093496568,1.8022352369390082
3,1.4,160.0,2,40,10,0.0008,0.001,2,40,4,63,0.42857142857142855,0.8390577118082128,-0.012466727909533626,-0.008473713669220673,-0.03228574483027957,1.3345823893768762
2,1.4,140.0,1,50,15,0.0006,0.0008,4,50,6,37,0.3783783783783784,0.853117335947764,-0.007202539542570774,-0.0048914389443510675,-0.023735997561958433,1.3706285069950868
2,1.4,120.0,2,30,20,0.001,0.001,2,60,2,73,0.4794520547945205,1.1192955821037316,0.009721060257306569,0.006583905645215715,-0.025044422227966434,1.9438480849495243
3,1.5,140.0,1,30,30,0.0012,0.0015,2,20,6,45,0.4444444444444444,0.9828650684433027,-0.0010711501873381657,-0.0007267278574304425,-0.01799941647885195,1.6529872809323987
3,1.5,130.0,3,30,20,0.001,0.0008,3,40,2,63,0.5079365079365079,1.367995616032329,0.022886937435811383,0.015468517363357082,-0.010260935862106968,2.4516759477827086
3,1.8,140.0,3,20,20,0.001,0.0012,3,20,0,72,0.4305555555555556,1.0210771867341244,0.0014753916480425566,0.0010005779225674694,-0.019532568240824832,1.7824249940367773
2,1.5,160.0,1,30,10,0.0012,0.001,4,40,6,47,0.3829787234042553,0.7502474878270723,-0.01616621483681535,-0.010994886412001192,-0.02691337163205132,1.1734319106522908
2,1.6,140.0,3,40,15,0.0008,0.0008,5,30,2,45,0.4666666666666667,0.9954395344122137,-0.0003663124831083664,-0.00024849857456943347,-0.016397829109126127,1.6852843383670082
2,1.6,140.0,3,30,10,0.0006,0.0015,2,24,6,75,0.4,0.8420626305960432,-0.01555218793575619,-0.010576220874421893,-0.0396210541734725,1.3082578538578546
3,1.8,180.0,2,30,30,0.0008,0.0012,5,40,0,51,0.45098039215686275,0.8327230619455568,-0.009249997492034923,-0.006284004166210999,-0.014510433805140055,1.4192499567578067
3,1.5,140.0,1,50,25,0.0008,0.0012,3,24,4,41,0.4634146341463415,1.078774616989612,0.0035880385525095537,0.00243250309118892,-0.015981009595345652,1.8242358926418554
2,1.5,130.0,2,40,15,0.0015,0.0006,5,50,6,54,0.46296296296296297,1.002811851115464,-7.451556023885253e-06,-5.054684871108606e-06,-0.02188476854033594,1.6878687279522115
2,1.8,180.0,3,40,15,0.001,0.0015,5,24,4,59,0.3559322033898305,0.7091660946360343,-0.02071175529042446,-0.014096817728094457,-0.02772838345990214,1.1121042993698829
2,1.4,180.0,2,40,25,0.0008,0.001,4,40,0,54,0.3888888888888889,0.6976434874557741,-0.019326299077426667,-0.013150876056639671,-0.022646947290968722,1.1203765389847313
2,1.8,120.0,3,50,15,0.0006,0.001,5,50,2,42,0.38095238095238093,0.9323260458179329,-0.003933778818985045,-0.0026701255801738766,-0.019761572784900094,1.5435586273761077
2,1.6,180.0,1,40,10,0.0012,0.0008,3,24,6,47,0.425531914893617,0.881520530364998,-0.007135028190530246,-0.004845537277704315,-0.023833704225479257,1.4380142719729867
3,1.8,180.0,1,20,10,0.0015,0.001,4,20,4,48,0.4375,0.9846919543892555,-0.0011562337324525496,-0.0007844640094076816,-0.026447533796346567,1.6120770167305425
2,1.5,150.0,1,40,30,0.0008,0.0006,3,30,6,43,0.46511627906976744,1.1813446255769702,0.008135109885625491,0.005511165520937222,-0.014438435014655249,2.0169756524450215
3,1.5,160.0,3,50,10,0.0015,0.0012,4,40,0,81,0.4691358024691358,0.9912833302408186,-0.0011286945133224258,-0.0007657762211783492,-0.02642584860666297,1.7047436939518232
2,1.5,150.0,1,40,30,0.0008,0.0006,2,20,2,43,0.46511627906976744,1.1813446255769702,0.008135109885625491,0.005511165520937222,-0.014438435014655249,2.0169756524450215
3,1.6,130.0,2,20,20,0.001,0.0015,3,30,0,72,0.4444444444444444,1.026497387043204,0.001968822347349075,0.0013351058636015267,-0.015190297633862926,1.8192851416704405
3,1.8,140.0,1,40,10,0.001,0.0015,3,50,2,48,0.3958333333333333,0.9433720646068837,-0.003955475899242278,-0.0026848622728403715,-0.026394378081935232,1.5352129302359914
3,1.6,120.0,1,50,25,0.0012,0.0012,3,40,2,43,0.5116279069767442,1.328725546730108,0.016104678420506335,0.010896329855793141,-0.01416104094409587,2.282792713276932
2,1.6,120.0,3,50,10,0.0006,0.0012,3,20,0,77,0.42857142857142855,0.9365802841401164,-0.006972726993303313,-0.0047351911224671195,-0.029731517854346357,1.5610997901043593
2,1.4,130.0,2,50,20,0.0008,0.0012,4,40,0,60,0.43333333333333335,0.8525648658051003,-0.01178314629582844,-0.008008190688836181,-0.031284079487304606,1.3570772962731332
2,1.6,150.0,1,30,25,0.0015,0.0006,4,40,2,44,0.4090909090909091,0.8669824706046944,-0.007915472072021479,-0.005376230448928099,-0.017884813890313378,1.4401549789737365
2,1.8,120.0,3,50,25,0.0015,0.001,5,40,4,59,0.4576271186440678,1.1204975847638303,0.00876317712333674,0.005936056377499499,-0.02506670671991973,1.905334587846223
3,1.8,140.0,2,30,30,0.0012,0.0015,3,50,0,66,0.3939393939393939,0.7929582085442061,-0.01752705988308778,-0.011923058998381642,-0.028080541099315903,1.2705695942333606
2,1.4,130.0,1,50,20,0.0008,0.0006,5,60,0,31,0.41935483870967744,0.7088032884831367,-0.011722287732111258,-0.007966750681768886,-0.01869736061692484,1.1447867635690048
2,1.4,130.0,2,30,30,0.0006,0.0006,4,40,6,48,0.3541666666666667,0.7001676029629316,-0.019896159254152,-0.013539904835198069,-0.02951938805578469,1.0648158374281045
2,1.8,180.0,2,50,15,0.0006,0.0008,2,30,4,51,0.47058823529411764,1.2999596802286988,0.013762953743157613,0.009315403277040613,-0.009836606087600952,2.2729431100337676
2,1.6,130.0,2,30,20,0.0015,0.0012,3,40,4,73,0.4794520547945205,1.2430850970337768,0.020418065529082208,0.013805285807208412,-0.02516797914556701,2.1865620571349305
2,1.6,150.0,1,40,30,0.0006,0.0008,5,50,6,31,0.3225806451612903,0.6580379437013211,-0.013445111715866931,-0.009140179012069316,-0.01864211031262719,1.0595828215796639
3,1.6,130.0,2,20,15,0.0008,0.001,5,20,0,53,0.4716981132075472,1.17530010358142,0.009992672157894011,0.006767570123128008,-0.012403690748975182,2.0551685718633026
3,1.5,150.0,2,50,30,0.0008,0.0015,5,30,2,54,0.4444444444444444,0.896716928449938,-0.006676201967171891,-0.004533603174676215,-0.02378338624893961,1.4811062497838596
3,1.8,150.0,2,40,25,0.0008,0.0006,5,24,2,42,0.4523809523809524,0.8059667383740077,-0.009585068571906996,-0.006511988687931902,-0.014559811412892643,1.3544953295802002
2,1.8,120.0,2,20,30,0.001,0.0012,3,24,0,71,0.4647887323943662,1.1940466507864116,0.01652350140291503,0.011178958699405994,-0.020130481283092583,2.1172187580763095
2,1.8,120.0,1,50,10,0.0015,0.0008,4,50,6,45,0.3333333333333333,0.668083350893031,-0.025631104348496025,-0.017459063607557335,-0.042190631594630434,0.9018087279113052
3,1.8,160.0,1,20,20,0.0015,0.0008,4,60,2,45,0.4222222222222222,0.8559475520103302,-0.008852163177779482,-0.006013347337762043,-0.025187540574655,1.377189305865469
3,1.6,160.0,2,40,10,0.0012,0.0015,3,24,4,72,0.4027777777777778,0.8006263132659036,-0.018924116023247173,-0.012876359873671306,-0.038803904911089315,1.225105161442949
2,1.4,140.0,3,50,20,0.001,0.0008,2,50,2,77,0.5194805194805194,1.2499257193805322,0.01953011511050895,0.013206774276345312,-0.01720939634008234,2.249786395241067
3,1.8,180.0,2,40,25,0.0008,0.0008,4,50,4,47,0.425531914893617,0.9052023938590024,-0.005167026918946105,-0.0035079136718974002,-0.018786967646144404,1.5145184755364578
3,1.6,150.0,2,40,30,0.0012,0.001,5,50,0,55,0.5272727272727272,1.246581231077365,0.013648439473157303,0.009238063204088043,-0.015973888022702498,2.165433024112537
2,1.5,120.0,1,50,25,0.001,0.0008,3,20,2,45,0.4888888888888889,1.1860477942457786,0.010121109227224645,0.006854413978198304,-0.013090902644714242,2.0478615873259685
2,1.5,160.0,3,50,10,0.001,0.001,3,30,0,79,0.46835443037974683,0.9696765962223263,-0.0029795885414243273,-0.0020221400494964126,-0.01886557163434044,1.7026443441314754
3,1.6,120.0,1,40,20,0.0015,0.001,3,40,6,43,0.5348837209302325,1.3444917630745878,0.017641818153470767,0.011933434321728331,-0.01673872916804675,2.299272744177428
3,1.4,180.0,1,50,20,0.0008,0.0006,4,20,6,36,0.4166666666666667,0.7660242762385895,-0.010147443753670826,-0.006894688157947804,-0.01807678479094932,1.2554182003486059
3,1.6,130.0,3,30,30,0.0008,0.0008,5,20,6,46,0.41304347826086957,0.9007058501507773,-0.005706000551242596,-0.0038741619948285955,-0.017599308503611022,1.509469628245871
3,1.8,130.0,2,50,20,0.0006,0.0015,2,40,0,61,0.3770491803278688,0.8585220243352394,-0.011811010407801414,-0.008027164282683463,-0.029475796767840734,1.379210941634347
3,1.8,160.0,2,20,10,0.001,0.0008,4,24,6,64,0.40625,0.844832584930667,-0.012489234362115131,-0.008489042454076556,-0.029665128013391828,1.361345769683037
2,1.8,130.0,3,20,15,0.001,0.0015,4,24,0,78,0.4358974358974359,1.013356987512335,0.0009838083699267308,0.0006672497414352829,-0.03190986097876425,1.7089143133273992
3,1.4,130.0,1,40,10,0.0008,0.001,2,20,4,44,0.4318181818181818,0.8954220222053685,-0.006365326629565793,-0.004322280173331472,-0.02224985523632672,1.4650556605034404
3,1.8,160.0,3,30,10,0.0015,0.0012,3,60,4,79,0.379746835443038,0.8039342163565434,-0.020853590138551814,-0.014193681948101111,-0.03743057577473219,1.245268414301613
3,1.8,120.0,3,40,30,0.0006,0.0015,2,30,0,68,0.35294117647058826,0.6892508125119318,-0.03148786825866623,-0.021469136885222784,-0.04061633918947993,0.9684250885492356
2,1.4,130.0,2,30,20,0.0006,0.001,3,20,0,66,0.4696969696969697,1.1191997883793658,0.008439060362406714,0.005716800278495748,-0.017904322987895238,1.9621081468696433
3,1.5,130.0,3,20,25,0.0015,0.0015,4,20,2,84,0.44047619047619047,0.9999369277985682,-0.0002948910853306508,-0.00020004552340457948,-0.02623605523316397,1.7308886961116319
3,1.8,120.0,1,40,25,0.0008,0.0006,2,50,6,37,0.4594594594594595,1.1378281203374438,0.006245965684507304,0.004232635773949056,-0.01396811214594551,1.9292945938220851
3,1.5,150.0,1,40,30,0.001,0.0012,4,30,4,42,0.4523809523809524,1.0445078336661553,0.002024238803484568,0.0013726728808534094,-0.015004727640710036,1.7727147677018
3,1.4,150.0,3,20,15,0.0008,0.0015,5,40,2,64,0.4375,0.9717447991490947,-0.0021380439820370967,-0.0014508171526689262,-0.018729415132162974,1.6736341707093128
3,1.6,120.0,2,30,25,0.001,0.0006,5,60,2,51,0.5098039215686274,1.3592971495990676,0.019413427478517153,0.01312811002006975,-0.007508554427148817,2.4064192779962665
3,1.6,120.0,1,20,10,0.0008,0.0008,2,50,0,45,0.4666666666666667,1.003375147679612,1.5193317171258158e-05,1.0306189808906296e-05,-0.019505463656923516,1.6806123890963482
3,1.8,130.0,2,20,25,0.001,0.0012,3,40,2,68,0.47058823529411764,1.2557422949039907,0.019121728937420812,0.01293145055435918,-0.013196438359289187,2.2578864166351242
2,1.6,160.0,1,40,20,0.0008,0.0006,3,30,2,43,0.4418604651162791,1.0710900300246866,0.0030948161961485976,0.0020982900870076815,-0.014228839480672328,1.8255483288490573
2,1.8,160.0,1,20,15,0.0015,0.001,5,50,2,42,0.38095238095238093,0.7960879716765843,-0.010991216071840726,-0.00746901117391674,-0.019386024206010988,1.3030637228874764
3,1.4,120.0,1,30,20,0.0012,0.001,2,20,2,43,0.5116279069767442,1.2324054010983874,0.011495935254834944,0.00778379232651627,-0.01416104094409576,2.1134121945951367
2,1.8,120.0,1,20,15,0.0006,0.0012,5,50,6,37,0.35135135135135137,0.8655986919619012,-0.006637789270270256,-0.004507490313727214,-0.01875695919332432,1.422296360273088
3,1.4,120.0,1,40,10,0.0006,0.0008,3,60,2,42,0.42857142857142855,0.8830435919008975,-0.006956391444322252,-0.004724085148507973,-0.023886758251927764,1.428452157151716
2,1.8,160.0,3,30,20,0.0015,0.001,4,20,6,68,0.39705882352941174,0.8369152951401351,-0.013102710724740119,-0.008906914681866107,-0.028283667149396563,1.3644156223588944
2,1.4,130.0,3,40,25,0.0006,0.001,2,24,2,69,0.4782608695652174,1.1056228992490282,0.007651264109047817,0.005183783191622382,-0.022431456511071812,1.9178158753400902
3,1.8,140.0,3,30,30,0.0012,0.0015,3,60,6,68,0.36764705882352944,0.7908283019239065,-0.01871568086583031,-0.012734103516855999,-0.03359103345790426,1.232823424003586
2,1.5,160.0,1,20,25,0.0012,0.0012,2,50,6,46,0.45652173913043476,1.0455641912250255,0.0022539103774019686,0.0015283609527585451,-0.01414226556082887,1.7907195810946333
3,1.4,150.0,2,50,10,0.0015,0.0006,2,40,2,64,0.4375,0.8587700133293906,-0.011525139223573344,-0.00783251332747914,-0.02206689551553076,1.433093540281068
2,1.6,140.0,3,20,25,0.001,0.0008,3,24,0,76,0.5,1.3220088275237938,0.025721576974660376,0.017376567993810266,-0.01857503262750604,2.3805755894711367
3,1.4,120.0,2,50,30,0.0012,0.0015,4,30,0,67,0.4626865671641791,1.0150789232763398,0.001014184949860164,0.0006878487341166473,-0.02290344143358858,1.7382005261859113
3,1.8,140.0,2,40,25,0.0012,0.0008,2,20,0,58,0.46551724137931033,1.1684277271511423,0.01048084799168758,0.007097635606548858,-0.012636360125709345,2.058604514824848
2,1.8,150.0,1,50,25,0.001,0.0012,5,50,0,40,0.375,0.7519974594852478,-0.012682016037675492,-0.00862034757383634,-0.02301912369880299,1.200918666444363
2,1.6,130.0,3,30,15,0.0008,0.0008,3,60,2,73,0.5068493150684932,1.3737207124855262,0.028281389672880186,0.019098170415338123,-0.019670410190946064,2.457843970905318
2,1.5,130.0,3,40,30,0.0006,0.0008,2,20,6,60,0.48333333333333334,1.1951993091475401,0.012166705520206378,0.008237083555276081,-0.017706094604791445,2.08245906453477
3,1.5,120.0,2,40,10,0.001,0.0012,4,30,2,69,0.463768115942029,1.0754388860167146,0.006300845663931742,0.004269788176442857,-0.020938946161248473,1.8741829574691238
3,1.4,160.0,2,50,15,0.0015,0.0012,4,60,2,67,0.5074626865671642,1.2316777185818386,0.016005558456154256,0.010829436541580417,-0.019027979341110224,2.1674841941587397
3,1.4,160.0,1,20,15,0.0015,0.0006,5,30,6,43,0.4883720930232558,1.137349845388665,0.005991133127326798,0.004060111830876512,-0.013194462590569667,1.9468388871865914
3,1.6,160.0,2,20,15,0.0012,0.001,2,50,2,64,0.46875,1.0300718333128944,0.0018373718458126742,0.0012459924173358061,-0.015727171418967845,1.8007126607942208
3,1.8,120.0,3,50,20,0.0006,0.0006,4,20,2,47,0.425531914893617,1.0048647876699226,9.634040570283275e-05,6.535041285227194e-05,-0.016397324384658796,1.7069360384997492
2,1.8,130.0,1,50,25,0.0015,0.0012,4,60,4,44,0.4090909090909091,0.9761832625202617,-0.0016883362996559237,-0.001145575059926629,-0.02577538395871093,1.5904579895487139
2,1.6,120.0,1,50,25,0.0006,0.0008,3,30,0,41,0.4634146341463415,1.2435048685181642,0.012043335199612537,0.008153719963061024,-0.012141361669637418,2.14013889246391
3,1.6,140.0,1,40,10,0.0006,0.0015,5,50,4,44,0.4318181818181818,0.9600081071253252,-0.002227803472797052,-0.0015117473033542383,-0.021785203241591167,1.587206962811607
3,1.8,140.0,3,30,20,0.001,0.0008,2,50,0,61,0.45901639344262296,1.1262667339196786,0.008265889110320224,0.0055996453854736394,-0.015367551734112084,1.9744919535586345
3,1.5,140.0,3,40,25,0.0012,0.0015,5,60,2,69,0.4782608695652174,1.214708929692302,0.015533158822396587,0.010510598286032735,-0.018105005420961273,2.1500181483009473
3,1.4,160.0,3,50,30,0.0008,0.0008,5,30,4,44,0.5,1.0937249141837466,0.004082475400757346,0.002767486024110255,-0.012079209643768518,1.880252001605891
2,1.8,150.0,3,30,30,0.0015,0.0006,3,40,2,70,0.4142857142857143,0.8063074442351207,-0.01635356063887561,-0.011122642223881596,-0.027425250048233485,1.3109285282722274
3,1.4,130.0,3,20,15,0.001,0.0006,2,50,2,64,0.515625,1.3852326289844274,0.02347378304493275,0.01586367394473065,-0.012601251283583359,2.4691508273329865
2,1.8,160.0,2,30,30,0.0008,0.0008,3,40,6,58,0.46551724137931033,1.1082124345043471,0.006246409008394904,0.004232935895978507,-0.017018629154445963,1.919070363997673
2,1.4,160.0,1,30,25,0.0012,0.0006,5,30,0,39,0.48717948717948717,1.0577097326328364,0.0021515962086162688,0.0014590063965194133,-0.012792001052857271,1.7989846438042663
3,1.8,160.0,2,30,30,0.001,0.001,2,24,4,57,0.43859649122807015,0.9186627976719055,-0.0054727720354853515,-0.003715668571372288,-0.01506635873866946,1.580370695504863
3,1.5,160.0,2,50,30,0.0008,0.0012,4,50,0,56,0.44642857142857145,0.826629445423836,-0.011593319413665482,-0.0078789358763115,-0.020450013922518884,1.3742125975901485
2,1.6,120.0,3,50,30,0.0012,0.0012,5,20,0,57,0.43859649122807015,0.9559230612463963,-0.00322617389150337,-0.002189575724907078,-0.027642466421207157,1.5730131875430948
3,1.4,120.0,2,30,10,0.0012,0.001,4,20,6,71,0.4647887323943662,1.0638463780034297,0.005274465434928821,0.0035748459531717014,-0.022099703368100743,1.8492701144219137
3,1.5,120.0,1,50,30,0.0015,0.0006,5,50,4,40,0.475,1.086834015625263,0.004095749438245644,0.002776478505893465,-0.016117460465708278,1.8357580886907925
3,1.6,150.0,3,50,30,0.0015,0.0012,4,60,4,66,0.4393939393939394,0.9234486190213179,-0.006576070676499901,-0.00446553483911083,-0.028300575221868796,1.5246451984878775
2,1.4,150.0,3,20,20,0.0015,0.0008,2,60,6,83,0.46987951807228917,1.1633846085304713,0.013999152827795625,0.00947491735421857,-0.020589431286276327,2.0848396639117976
2,1.8,180.0,3,30,10,0.0012,0.0012,4,30,0,76,0.3684210526315789,0.7212723771693814,-0.025765392717498226,-0.017550922638983057,-0.03653561672435679,1.0922874842960668
2,1.6,130.0,3,50,10,0.0006,0.0008,3,40,0,70,0.42857142857142855,0.9346133920585368,-0.006199481101611171,-0.004209552445725073,-0.02920551608454336,1.5480105720147443
2,1.6,160.0,3,20,15,0.0008,0.0006,2,30,0,65,0.47692307692307695,1.0242509847345833,0.0013564664941050353,0.000919943095908371,-0.018319770258125145,1.7763174003203912
3,1.6,140.0,1,30,15,0.0008,0.0015,2,40,4,45,0.4222222222222222,0.9742019256150775,-0.0016011890834375375,-0.0010864284213237818,-0.01870326555547286,1.6328918677191888
3,1.6,180.0,2,50,20,0.001,0.0008,4,20,2,49,0.4897959183673469,1.163394260325865,0.008310656884934264,0.00562993257920863,-0.012067886540449768,2.0202235318797674
3,1.4,150.0,3,20,20,0.001,0.0012,5,30,2,67,0.5074626865671642,1.4324276942759195,0.025945008615067877,0.0175268919834366,-0.009486553901196126,2.5794373538741957
3,1.6,130.0,3,30,30,0.001,0.001,3,30,2,66,0.4696969696969697,1.1753893903545658,0.012705499642357676,0.00860111834375843,-0.018442953944291407,2.0662353086161676
3,1.6,150.0,1,50,20,0.0006,0.0008,2,24,4,37,0.4594594594594595,1.1551038907968314,0.006270160630019728,0.00424901524004806,-0.014644442540814206,1.9512813028707463
2,1.5,130.0,1,30,20,0.0012,0.0006,5,24,4,39,0.46153846153846156,0.9662094090806906,-0.0016595966031441867,-0.001126069302757493,-0.013967858699397762,1.6339984070025892
3,1.5,130.0,2,20,20,0.0008,0.001,2,30,4,59,0.4576271186440678,1.0309353101106953,0.001877116049035621,0.0012729363621368783,-0.013023637760621987,1.805944629499406
2,1.5,140.0,3,30,10,0.0008,0.0015,4,60,4,77,0.37662337662337664,0.7044476270024342,-0.03099796486985007,-0.02113340609293457,-0.043318623745116525,1.0001924492894756
2,1.6,120.0,3,40,25,0.0012,0.0008,5,20,0,59,0.423728813559322,0.9721986559828845,-0.0021104022943081446,-0.0014320538963836782,-0.023108693457054796,1.6356893920609283
3,1.5,130.0,1,40,10,0.0008,0.0008,4,50,6,42,0.4523809523809524,0.9515808067859671,-0.0028969884568661453,-0.001966056155962126,-0.020027898302055425,1.576475371118921
2,1.4,160.0,1,30,30,0.0015,0.0006,3,60,4,46,0.45652173913043476,1.1444880406137834,0.006829784193644439,0.0046278332071851835,-0.014142131679378833,1.9639019365018835
2,1.5,140.0,2,20,20,0.0015,0.0006,4,24,0,66,0.4393939393939394,0.9686112533075096,-0.002766579083241405,-0.0018775137024726885,-0.02402053382458913,1.638773567393948
3,1.5,160.0,2,50,15,0.0006,0.0008,4,40,2,46,0.45652173913043476,1.0212945197790617,0.0008926787254621704,0.0006054516215583394,-0.016253544350039006,1.7342641265408252
3,1.5,120.0,3,20,15,0.0006,0.0012,3,40,4,70,0.4142857142857143,0.9134033948061685,-0.007999669169419743,-0.005433491563720194,-0.02396441577683117,1.5378506650385042
3,1.6,180.0,1,30,30,0.0008,0.001,3,60,2,42,0.42857142857142855,0.7222756337225748,-0.013743606174171252,-0.009343552795222476,-0.022598235079865803,1.1580756177428875
2,1.8,180.0,3,30,30,0.0006,0.001,4,24,4,48,0.375,0.7863091170240298,-0.010689416193036205,-0.007263569630517885,-0.01702155040398179,1.3192258160680108
3,1.5,140.0,1,40,30,0.0008,0.0012,2,24,2,41,0.4146341463414634,0.8338379169982972,-0.008875517232357799,-0.0060292347310142436,-0.02207312180498333,1.352584266819432
3,1.4,140.0,2,40,20,0.0012,0.0008,2,20,2,58,0.5344827586206896,1.3940785380055822,0.022004094614165748,0.014873911594494027,-0.011741237610632616,2.46466167410053
2,1.4,160.0,2,30,25,0.0008,0.0008,2,50,0,63,0.5079365079365079,1.2661724536546912,0.015776365113426394,0.010674752273461374,-0.013398780519907172,2.241764015550285
2,1.4,120.0,2,50,10,0.0006,0.0006,5,60,0,36,0.3055555555555556,0.49874923649556563,-0.02769905176351417,-0.018874080685865935,-0.028079497493765815,0.698654224293826
3,1.4,180.0,3,50,10,0.0012,0.0008,4,24,2,61,0.47540983606557374,0.9585892656324089,-0.0029902872270209935,-0.0020294043637818504,-0.02120968899118647,1.6268905295912397
3,1.5,180.0,2,20,20,0.0012,0.0015,5,50,6,62,0.45161290322580644,1.0087789980740813,0.0003871473726113628,0.0002626006956749638,-0.015963477071565313,1.7544884402471297
3,1.5,160.0,1,30,15,0.0006,0.0008,4,50,6,39,0.46153846153846156,1.0662611789564018,0.0026688162913008906,0.0018095852243942279,-0.014967790612696263,1.801561706553579
2,1.5,120.0,3,50,30,0.001,0.0015,3,50,0,82,0.4878048780487805,1.2416077200127884,0.022147634633449487,0.014970598850964745,-0.027873878626581527,2.1999330990674113
2,1.6,120.0,1,40,10,0.0012,0.0006,4,50,4,43,0.37209302325581395,0.7363076675266333,-0.01839727276197123,-0.01251680972384639,-0.02838489918609477,1.1215176283826103
2,1.5,180.0,1,30,10,0.0015,0.0012,5,60,6,45,0.4222222222222222,0.7467308443931795,-0.01398636616272575,-0.009508967507799393,-0.02282719618831175,1.1995613493975035
3,1.4,160.0,1,30,20,0.0006,0.0015,2,50,6,45,0.4222222222222222,0.9376220997899253,-0.0032078111050783953,-0.0021771066193569943,-0.02289004645540038,1.5441760179976296
2,1.8,120.0,3,40,30,0.0006,0.0008,4,30,6,50,0.42,1.0352651715430607,0.002093873609708252,0.0014198776218925513,-0.02194912225674206,1.7375620447492792
2,1.6,180.0,2,40,20,0.001,0.0006,3,50,2,61,0.47540983606557374,1.1010677835208558,0.005574686543019958,0.0037781434708321626,-0.01451033449157546,1.9272648160984882
3,1.5,130.0,1,30,10,0.0006,0.0008,2,60,6,43,0.4186046511627907,0.8838377393544058,-0.006664570876683817,-0.004525696352451036,-0.024149210488172534,1.432155775282965
2,1.4,150.0,1,50,10,0.0006,0.0006,5,50,0,28,0.32142857142857145,0.5689186128755722,-0.016130875876467887,-0.010970788763890016,-0.023518135639311266,0.8745027953663705
2,1.8,160.0,2,20,30,0.001,0.0012,5,60,2,54,0.42592592592592593,0.7895490222530948,-0.013051190859591832,-0.008871818477115712,-0.0183667559123476,1.318148450088631
3,1.4,120.0,2,50,25,0.0008,0.0012,5,60,6,53,0.4528301886792453,1.0471697663569195,0.0027294727576887556,0.0018506951933743299,-0.01405538357327607,1.8137279096427175
2,1.4,150.0,1,40,10,0.0006,0.001,5,20,4,34,0.3235294117647059,0.6737950588911702,-0.01377607540323822,-0.009365676309188387,-0.02148880766673933,1.071834331862812
2,1.4,160.0,1,30,10,0.0012,0.0012,2,40,0,48,0.4166666666666667,0.7777668395145768,-0.01418989931838921,-0.009647663466474832,-0.025421162699126088,1.2369419753453101
2,1.6,130.0,3,40,25,0.0012,0.0015,5,20,0,67,0.417910447761194,0.9924059003709893,-0.0008254700310117435,-0.0005600226325794821,-0.024709485764248806,1.6833717549103553
3,1.5,130.0,1,50,15,0.0008,0.0006,2,40,4,37,0.4594594594594595,0.9728378196572568,-0.0013654825474039844,-0.0009264631934200462,-0.015017596585799042,1.6342394444237305
2,1.5,180.0,1,40,10,0.001,0.001,3,30,6,48,0.3958333333333333,0.8307960040646057,-0.010131389667274782,-0.006883762292383078,-0.02508128432066159,1.3406362018338744
3,1.5,150.0,3,50,25,0.0008,0.0006,3,60,2,47,0.46808510638297873,1.0542204582869004,0.0026104423277995004,0.001770021468210592,-0.013116707227542435,1.8142906158107805
2,1.4,140.0,2,30,30,0.0015,0.0008,3,30,6,70,0.4714285714285714,1.0944463141650513,0.007243365766861354,0.004907749539248885,-0.02367414292240244,1.8938866100271534
3,1.6,120.0,3,30,20,0.001,0.0012,5,50,6,68,0.45588235294117646,1.207521345426815,0.015800968104943136,0.010691357550740355,-0.012880833663752922,2.169527876563628
2,1.8,180.0,3,40,20,0.0012,0.0008,4,40,6,59,0.423728813559322,0.9092982921719982,-0.006037476439601619,-0.004099441255479341,-0.02024229570176872,1.53719813400355
