ema_fast,ema_slow,atr_len,rr,atr_sl_mult,range_lookback,range_atr_factor,min_atr_pct,is_trades,is_monthly,is_mdd,is_pf,oos_trades,oos_monthly,oos_mdd,oos_pf,oos_win_rate,score
80,128,29,3.04,0.76,18,2.06,0.246,0,0.0,0.0,,4,-0.00274755726397391,-0.008754788356586052,0.8479333203320837,0.25,1.0506514536904161
92,252,21,1.87,0.84,28,0.96,0.076,22,-0.0063720684835407715,-0.02589322471893374,0.8427078285553916,18,-0.04532161759478481,-0.02743729522597016,0.43247821379084145,0.2222222222222222,0.42297551662355043
52,282,29,3.01,1.64,25,1.85,0.245,0,0.0,0.0,,2,-0.01073963569755787,-0.005384313263438356,0.0,0.0,0.16063361776892832
67,247,26,2.88,1.26,22,1.16,0.059,25,-0.04142782607578266,-0.047895918536419724,0.3268777142014463,19,-0.013023074838073634,-0.02016560554049429,0.8415232479679755,0.2631578947368421,0.9736611038209386
35,281,11,1.83,0.61,13,2.0,0.118,16,-0.010283796203865436,-0.02752072070658973,0.6670683627834535,22,-0.02999694666402042,-0.020710349002423745,0.6577899377817744,0.3181818181818182,0.8084401594287359
91,207,12,2.59,1.32,22,1.1,0.06,27,-0.03158922445778378,-0.04561366866633487,0.49032092251019155,17,-0.005751897160351738,-0.01506863267197045,0.9186242994435632,0.29411764705882354,1.1233035738514057
72,165,29,3.08,1.82,16,1.9,0.249,0,0.0,0.0,,2,-0.010662060378852312,-0.005345316393097321,0.0,0.0,0.16125589400647883
25,270,11,2.09,1.24,15,0.98,0.174,7,-0.011018443162175595,-0.0163744528147165,0.30751233571200054,9,-0.018146347523913198,-0.014117585601859717,0.5263762936829541,0.2222222222222222,0.6833527378136106
97,210,26,1.28,1.64,33,2.15,0.088,17,-0.01240356826696598,-0.021885681805196455,0.5838172351176659,13,-0.002239583033677439,-0.013762219620246152,0.9443106147024899,0.46153846153846156,1.2889565052294156
70,250,19,2.6,1.78,14,1.67,0.218,3,-0.007770380173617308,-0.00803103721185483,0.0,6,0.041244332006568296,-0.005316842310206016,4.812417960084137,0.6666666666666666,3.3157759228779584
38,294,29,1.43,1.59,24,1.14,0.054,25,-0.022250703111541204,-0.032948859617916715,0.5267116747960939,16,-0.04374250226764942,-0.02540616447249544,0.36718923723255636,0.25,0.40886539826881724
71,208,23,2.4,1.02,21,1.84,0.064,23,-0.023193313861697207,-0.03753845933188604,0.5439733982251561,20,-0.04911992114632635,-0.03548614492275304,0.4543484130006193,0.2,0.3497765530998324
87,127,11,2.54,1.43,23,1.14,0.288,2,-0.005224601792292782,-0.0054000933192002165,0.0,3,0.01978621993785623,-0.0026709602340782013,4.683710615999789,0.6666666666666666,3.241110531212133
49,131,12,1.74,1.7,28,1.53,0.069,20,-0.03337767371014966,-0.04254717957691401,0.2647418580566875,13,-0.01708964176482919,-0.012771503721586974,0.6561374293486484,0.3076923076923077,0.8838665261340857
39,220,12,2.18,1.63,16,2.07,0.251,2,-0.005201615705087703,-0.0053763372301899315,0.0,3,-6.108953603767286e-05,-0.005357355932033792,0.998313423115478,0.3333333333333333,1.272214199558628
100,194,17,2.23,1.2,19,2.07,0.189,7,-0.01076384948754383,-0.013590280270761146,0.32564898001473613,9,-0.0007283370710267079,-0.008517021808721159,0.9819914733445151,0.3333333333333333,1.2512103225884026
34,224,28,2.99,1.22,28,1.68,0.228,1,-0.002694010042480932,-0.0027846193496016136,0.0,3,-0.01642582553359384,-0.00824691859999438,0.0,0.0,0.1183213490656696
48,298,13,2.55,0.78,11,1.34,0.196,7,-0.0014582162225227346,-0.01369999134888844,0.8946273791347606,13,-0.019597079623096314,-0.01117768277824538,0.6538264823812309,0.23076923076923078,0.8232001231353544
85,281,18,2.21,1.49,13,2.05,0.051,37,-0.02720070198870128,-0.04202463404984513,0.645176558348974,24,-0.0075284863374984745,-0.018034599361562154,0.9221036665745251,0.3333333333333333,1.1499588596837957
80,131,15,1.29,0.8,8,1.43,0.192,8,-0.0051311387632708705,-0.011135162893977202,0.6257808520970619,15,-0.03860071113929453,-0.019490291297069584,0.3733115551518537,0.26666666666666666,0.49165740252108153
59,261,12,2.09,1.26,20,1.55,0.306,1,-0.0026363953642332127,-0.002725069529879165,0.0,3,0.01505783757751189,-0.0027001353148997653,3.7785212981005882,0.6666666666666666,3.221963601124183
81,255,20,2.89,1.0,28,1.41,0.116,16,-0.0344791109756063,-0.03676543069708538,0.16194951587686193,13,-0.03216304081707311,-0.02313208777376352,0.46517378788423824,0.15384615384615385,0.4648404212592464
73,245,18,1.99,0.72,24,0.96,0.154,10,-0.006139229798647117,-0.01719436444633493,0.690667308581417,15,-0.01100693804566022,-0.010852644790775856,0.8109885306106459,0.3333333333333333,1.0746085806463357
58,160,16,2.19,1.58,26,1.43,0.329,1,-0.0025694655119823384,-0.002655891515902953,0.0,0,0.0,0.0,,0.0,0.24
64,120,17,2.04,1.18,15,1.74,0.127,16,-0.029163176404567115,-0.039498028633500604,0.24177036588692385,20,-0.01996214261477358,-0.017531182004820622,0.7469302590849318,0.3,0.9241128474369528
80,280,22,2.64,1.94,12,0.8,0.241,2,-0.005159213089742987,-0.005332514137967648,0.0,4,0.015490526622698342,-0.005299113314361281,2.457793424027747,0.5,2.6391372725314337
49,294,26,2.41,1.56,9,1.73,0.29,0,0.0,0.0,,1,-0.005370654286629195,-0.002688942348792134,0.0,0.0,0.20033917739647947
55,201,14,1.44,1.19,27,2.06,0.171,6,-0.003973753870953112,-0.010872297223303518,0.6254239862037009,10,-0.01791723238710896,-0.012389897345090772,0.5308047391127305,0.3,0.7671890163143557
34,160,16,2.03,1.5,17,1.31,0.228,2,-0.005203614810408874,-0.0053784033034801615,0.0,4,-0.006409239881714046,-0.005381501110119036,0.6080296602990194,0.25,0.8710680931647404
29,261,27,1.48,0.76,35,1.04,0.241,1,0.00333595271389564,0.0,,3,-0.0047609668506003455,-0.005826428381920712,0.593542248326823,0.3333333333333333,0.925845170870358
21,212,15,2.86,1.99,9,0.82,0.177,7,-0.008631913447741946,-0.010615860603902183,0.4423488590713665,9,-0.009475803352923085,-0.013425566150097268,0.7507556050113088,0.2222222222222222,0.9030745191743544
54,184,22,2.0,1.87,38,1.45,0.295,0,0.0,0.0,,1,-0.005306144082322883,-0.0026566008050802337,0.0,0.0,0.20085595056339992
57,147,30,2.58,1.2,16,1.23,0.287,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
79,227,11,1.97,1.23,22,1.86,0.08,22,-0.038646456341040025,-0.04378084998891285,0.2605364171485461,18,-0.026724294758515343,-0.01903655752878408,0.6355978269116415,0.2777777777777778,0.7715108444872014
94,171,13,1.99,1.34,35,1.4,0.093,20,-0.0249904985688314,-0.029841630961486176,0.4253562645718568,11,-0.01517022177446481,-0.012398708377115986,0.6570905372228367,0.2727272727272727,0.8606503605119671
75,184,10,3.09,1.08,17,1.7,0.241,6,-0.01574398903533758,-0.016269918435583564,0.0,8,-0.0025614442692907247,-0.010986641787441243,0.926896904488337,0.25,1.1100452788806434
62,245,20,1.82,1.55,12,1.54,0.303,1,-0.0025933916849874006,-0.0026806213827211822,0.0,2,-0.010694757014232725,-0.005361752703141209,0.0,0.0,0.16099361698460607
75,184,13,1.53,1.96,37,0.84,0.202,5,-0.0066953584802254,-0.007933632418417269,0.34821066988561433,5,-0.013744435401793376,-0.010582910020334513,0.35070979915472444,0.2,0.5575934842205966
94,168,13,1.4,0.89,34,1.02,0.057,28,-0.025678097247830878,-0.03681172568080704,0.5212125252686524,19,-0.014944667076803864,-0.016578800252321835,0.7623734894226668,0.42105263157894735,1.0576651598088347
78,244,24,2.18,0.78,30,1.42,0.348,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
92,234,22,2.41,0.81,24,1.34,0.152,10,0.005310012771891026,-0.011774422507516813,1.3176586618298423,17,-0.011600830411194862,-0.02001554816061868,0.8347505701910428,0.29411764705882354,0.993233533536831
87,188,14,2.16,1.35,29,1.15,0.302,1,-0.0026095473254440504,-0.0026973196890651696,0.0,1,-0.005391970297729087,-0.002699629147631888,0.0,0.0,0.20016841896136187
22,161,11,1.72,0.87,28,1.28,0.131,12,-0.012665492860266525,-0.021886093227089343,0.47992978749805376,8,-0.017088062806806636,-0.01645537488604476,0.48223632799290983,0.25,0.6524604787454098
63,258,16,2.29,0.83,31,2.2,0.095,16,-0.013032154431633303,-0.03166724912433572,0.6183750625877603,16,-0.007006687673148604,-0.016779586696790028,0.8897908986771031,0.3125,1.0929026080081012
30,298,26,2.67,1.02,29,1.6,0.236,1,-0.0027332595354453426,-0.002825187074327218,0.0,4,-0.022213965738573482,-0.011169360172619602,0.0,0.0,0.07512258899808258
56,204,17,1.28,1.27,26,0.99,0.228,1,0.002966289620400353,0.0,,4,0.0011098881838387253,-0.005483494913451903,1.1040529767822338,0.5,1.49714730818686
30,173,22,2.12,0.65,18,1.57,0.067,29,-0.01662766905301638,-0.04097503136190017,0.7160790891799257,19,-0.019078875098604953,-0.0283028315853886,0.7525607432323712,0.3157894736842105,0.8552753537890702
75,139,18,2.95,1.92,24,2.13,0.204,2,-0.005163602034155668,-0.005337050113825681,0.0,5,0.013122373741665694,-0.0052976562598360255,1.8217184281499161,0.4,2.044149654074574
71,215,15,2.38,1.13,18,1.08,0.279,2,-0.005306470244285766,-0.005484704099756765,0.0,3,0.0005238393750597314,-0.005510974761541831,1.0518724113750415,0.3333333333333333,1.3161721551746042
34,274,20,3.04,1.11,24,2.01,0.344,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
70,294,24,2.35,1.94,16,0.88,0.051,33,-0.04151382173849549,-0.06186079179185622,0.4385243723868352,17,0.02346101447905302,-0.01159958507887937,1.4204205002072503,0.4117647058823529,1.7634622088235263
100,242,10,2.99,0.69,10,1.43,0.203,10,0.012004840058855715,-0.011107045434191942,1.7471805947560395,13,-0.013631658309980144,-0.0112276958993891,0.7643078271179916,0.23076923076923078,0.9350467792080779
80,150,25,2.73,1.9,29,1.81,0.258,1,-0.0025827817394807884,-0.002669655045552166,0.0,2,-0.010610061066359533,-0.0053191773570576695,0.0,0.0,0.16167300354476716
61,183,30,1.92,1.73,31,1.83,0.209,1,-0.0026234939875940944,-0.0027117348104784833,0.0,3,-0.0014590076612649439,-0.005369283370285416,0.8675811135015246,0.3333333333333333,1.1619412598605432
66,282,28,1.6,1.99,14,0.8,0.063,31,-0.020887268861555675,-0.038144374027910266,0.633582278155328,19,-0.012965830442735693,-0.016518429793816014,0.8083788121437969,0.3684210526315789,1.060762465032163
55,144,14,2.68,0.8,15,1.88,0.248,2,-0.005440656628209806,-0.005623384786605068,0.0,8,-0.008225222914483687,-0.011407081909765138,0.7625532355821467,0.25,0.9525517081963282
20,283,12,2.43,0.72,16,1.81,0.134,12,-0.0081609586086403,-0.019529783560024883,0.6734669929167993,16,-0.023022019547024986,-0.016907166606497603,0.6667613606618612,0.25,0.7993970108227416
23,277,15,1.81,1.37,21,1.93,0.334,1,-0.0025963060761312606,-0.0026836336685625017,0.0,1,-0.005377957222611474,-0.00269260366856372,0.0,0.0,0.20028067509437766
53,164,28,2.25,1.02,24,1.5,0.288,0,0.0,0.0,,1,0.010968989826159126,0.0,,1.0,1.08720929263797
35,221,11,1.35,1.16,38,1.13,0.134,10,-0.004020205808497934,-0.010531379591783963,0.7527447152147841,7,-0.002711143548746242,-0.007977296929626343,0.877000579477559,0.42857142857142855,1.2331279901405279
27,239,16,2.15,0.92,37,2.17,0.231,1,-0.0026777531163056922,-0.002767816403262957,0.0,4,-0.006771195532694341,-0.008522802340958702,0.6055326520342645,0.25,0.842492254102298
72,138,26,2.64,1.81,17,1.62,0.237,1,-0.0025958865389368313,-0.002683200039088951,0.0,2,-0.010646495734810246,-0.00533749227932101,0.0,0.0,0.16138074549285758
71,267,27,1.68,1.6,31,1.21,0.219,1,-0.002623254205657899,-0.002711486974481203,0.0,3,-0.0027220339205846766,-0.005387925180899367,0.7502573202028876,0.3333333333333333,1.0628809856994432
23,178,17,1.74,1.3,21,2.03,0.297,1,-0.0026056354716057495,-0.0026932764373948093,0.0,2,-0.010851906951686696,-0.0054407543799548375,0.0,0.0,0.15973300382028116
94,228,21,2.0,0.74,36,0.87,0.133,14,-0.01045636992936394,-0.023623664423164548,0.6359101960554641,14,-0.0049406333749596465,-0.008567898611312241,0.907849562688589,0.35714285714285715,1.2103548801414872
57,206,27,2.13,1.08,36,2.1,0.298,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
38,256,11,1.83,1.7,22,2.12,0.177,6,-0.008727401942399737,-0.013414894375324393,0.3302800271068034,6,-0.03158407576699729,-0.015918741041674567,0.0,0.0,0.006313768598614308
89,231,21,2.55,0.76,30,1.49,0.166,9,0.0008437686600624161,-0.009025238079537035,1.0544510589693479,13,-0.021291112274410384,-0.016761471461139266,0.6342310904509659,0.23076923076923078,0.7560773695227351
74,257,24,1.53,1.6,20,1.06,0.134,11,-0.010989746517155674,-0.01936865990498704,0.4909712483750827,11,-0.033958014956765425,-0.020725007307605958,0.2990187087291192,0.18181818181818182,0.3597040608165981
30,136,13,2.61,1.02,28,1.47,0.24,2,-0.005349554121894418,-0.005529231053835404,0.0,4,-0.004057731143583654,-0.008340014980683041,0.760721465434128,0.25,0.9789594612608369
56,161,26,1.92,1.94,35,2.01,0.193,2,-0.005193349042701412,-0.005367793641643748,0.0,4,0.0080536217686209,-0.005313363239144886,1.7592616577598867,0.5,2.0504502407025673
37,224,16,2.74,1.18,20,1.38,0.266,1,-0.0026206337194276674,-0.0027087784683278437,0.0,2,-0.010946168131461764,-0.005488143927615985,0.0,0.0,0.1589768427198917
28,192,15,2.14,1.83,40,1.91,0.276,1,-0.0025516165330461416,-0.0026374429665603216,0.0,1,-0.0053351139771522504,-0.002671124441466999,0.0,0.0,0.20062388189298833
53,256,17,2.5,1.63,35,2.16,0.066,17,-0.020284863739137737,-0.032816732252767156,0.4653937639805373,12,0.02191985537660157,-0.007966478612890016,1.5758058671186501,0.4166666666666667,1.89792561963154
47,173,10,2.98,1.0,20,0.88,0.083,19,-0.02435343741859053,-0.039284874005121706,0.4646176973429086,16,-0.049323167648621435,-0.03207977375296123,0.3659886230911806,0.125,0.23219337118810227
29,172,21,1.4,1.56,20,1.33,0.151,5,-0.0015223410737478238,-0.008181912029695426,0.8107673507022386,7,-0.03775814042665815,-0.01906072584826035,0.0,0.0,-0.04018503515938207
100,229,23,2.03,1.29,24,2.07,0.13,13,-0.01305975028086237,-0.020218631805346554,0.5190788787583483,12,-0.020255501107683704,-0.019777387279584335,0.5909351659410473,0.25,0.7135070300854285
48,290,13,1.28,1.16,8,1.24,0.282,1,0.002936251391479905,0.0,,3,-0.004961869686010312,-0.005489460504088384,0.5497583603889454,0.3333333333333333,0.8927101922010747
66,223,21,1.45,0.62,37,1.31,0.105,19,-0.03026971688480784,-0.03817438284564867,0.2932118804110932,14,-0.03089386106337999,-0.018788215016744103,0.45275288659587876,0.2857142857142857,0.6035592401273254
26,272,10,2.68,0.91,19,0.8,0.14,13,-0.0265990961186523,-0.033793956055114927,0.19028251245063194,11,-0.024974841902524303,-0.022137478778513908,0.5072614183935299,0.18181818181818182,0.5509311489978277
96,260,13,2.89,0.63,18,1.96,0.232,7,0.009431233778012471,-0.0057755640955419185,1.8671908854809085,8,-0.006565987475425361,-0.011798182829999004,0.8139499354770209,0.25,0.9971772025065899
91,165,13,3.0,1.59,36,1.15,0.195,7,-0.008515711584173746,-0.010706630803414163,0.45715571894400375,7,0.0028090927813826383,-0.007987644866751631,1.1103989158686396,0.2857142857142857,1.3275591067911912
98,251,21,1.32,1.94,16,1.13,0.209,3,-0.007758472022429741,-0.008018731218644826,0.0,4,0.0020492487618493094,-0.005296815687460876,1.1962090608430227,0.5,1.5761230515554618
69,194,24,2.32,1.69,24,1.12,0.109,15,-0.03180613996592874,-0.03293874156401144,0.1443237308213154,9,0.0015210012251758442,-0.010765927739363135,1.051313144539591,0.3333333333333333,1.2976737652841377
76,145,19,1.83,0.99,20,1.94,0.241,2,0.008516199852469875,0.0,,6,-0.004892672620319338,-0.00835061558328487,0.7840116690264749,0.3333333333333333,1.0675003867402904
47,184,26,3.09,1.07,38,1.79,0.069,15,-0.0017773223962697093,-0.02106467991925909,0.9469930646473912,11,0.00047763765928321433,-0.014279239393480525,1.0160297040497572,0.2727272727272727,1.1953488835775794
24,203,29,1.66,0.66,40,2.14,0.209,1,0.0037808965684924534,0.0,,2,0.0018504954872884394,-0.0029862064644023967,1.3136200467935888,0.5,1.6810750343354721
34,180,30,3.12,1.47,29,1.87,0.214,1,-0.002659748070522161,-0.0027492066125871517,0.0,2,-0.010843473337384224,-0.005436514513721069,0.0,0.0,0.1598006572073612
65,260,12,1.53,1.22,40,0.99,0.348,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
69,130,21,3.12,0.88,33,1.53,0.116,15,-0.03180878293585809,-0.03441357627778996,0.18466089185958873,13,-0.009775498345144573,-0.019965042616200246,0.8273589531281883,0.23076923076923078,0.9310135461410883
37,138,15,2.44,1.97,11,1.96,0.27,2,-0.0051095904696836225,-0.005281229092810924,0.0,2,0.006748984829962668,-0.0026336108750006915,2.2851814153594088,0.5,2.4807388512740394
36,226,20,2.24,1.97,15,1.03,0.193,3,-0.007787461409397123,-0.00804868910968437,0.0,6,0.0004052414028223872,-0.005432297904944594,1.0230125483493104,0.3333333333333333,1.3032392877178478
84,290,16,2.76,1.94,29,2.0,0.231,2,-0.0051349269482069415,-0.005307414388504683,0.0,5,0.011244620036857667,-0.005292826612949497,1.7063576685943023,0.4,1.9443886687859433
56,193,13,1.91,1.9,28,1.11,0.147,7,-0.01117440113312207,-0.016129131452306766,0.28670233735378853,7,-0.007900450469377152,-0.008599697918784677,0.7026465790106475,0.2857142857142857,0.9536226398854939
85,174,17,2.82,0.96,34,0.84,0.194,7,-0.009576806456465636,-0.013784750020685244,0.4088729141576342,10,-0.01741060589746457,-0.015540330259839807,0.6123174171358174,0.2,0.7292222013734105
32,292,19,3.0,0.82,34,2.14,0.198,1,-0.0027396236626688886,-0.002831764941783943,0.0,6,0.005865020364762996,-0.005932737338330885,1.257369711791188,0.3333333333333333,1.508560618852022
90,186,29,1.38,0.65,34,1.19,0.237,1,0.0030887588121064624,0.0,,3,-0.005580264139216973,-0.005982871538403267,0.5353990731291001,0.3333333333333333,0.8748018963058527
64,235,29,2.35,1.18,8,1.14,0.107,22,-0.028913626352732202,-0.04608069619355348,0.4262470638938,21,-0.015470056073811578,-0.01377307648352466,0.8168702398709986,0.2857142857142857,1.0200027843047839
39,235,19,2.88,1.65,12,0.85,0.103,18,-0.019920812348609762,-0.03833716566938161,0.5056784644633664,17,0.024315266429287385,-0.008431222052361131,1.4028195679534523,0.35294117647058826,1.7310865515041598
60,187,14,2.64,1.39,28,1.52,0.278,1,-0.0026040501136823657,-0.0026916378276891084,0.0,4,0.015143311741783627,-0.005416670458146311,2.3945840651302404,0.5,2.58624046873949
38,228,16,2.99,1.93,12,1.39,0.284,1,-0.0025420918829001105,-0.002627598366483963,0.0,1,-0.005272873507119247,-0.002639921345915952,0.0,0.0,0.20112246853752871
34,235,22,2.38,0.86,26,1.63,0.06,21,-0.018864764324914685,-0.029624766740671493,0.5886054072712097,18,-0.006644152701249073,-0.016913973552999284,0.9097471496105645,0.3333333333333333,1.1325759871261278
87,241,24,2.96,1.24,31,1.96,0.064,22,-0.02236973391694297,-0.031592387548101675,0.5554004727749295,16,-0.012299255310690094,-0.020204606121428936,0.8254340727132672,0.25,0.9428467212897552
55,143,19,2.85,1.32,30,0.86,0.137,10,-0.017538057035846766,-0.024902657160038366,0.2760802964168829,10,-0.015535329584357327,-0.0146980118967166,0.6434422948538392,0.2,0.7683617557052426
88,214,30,2.73,0.6,13,0.88,0.342,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
26,222,15,1.22,1.21,29,1.82,0.34,1,0.002812893811035222,0.0,,0,0.0,0.0,,0.0,0.24
57,283,24,2.03,1.66,37,1.26,0.264,1,-0.002604395375405577,-0.0026919946866761357,0.0,2,-0.010682409120022829,-0.005355545493779368,0.0,0.0,0.1610926662363404
46,298,23,1.45,1.07,23,1.86,0.168,4,-0.005107283121997042,-0.008685830905984182,0.39453552021674176,12,-0.0299579669064578,-0.018446473199147828,0.4039417477150342,0.25,0.5357497449530135
40,135,19,2.62,0.83,16,1.18,0.239,1,-0.0027357549208911758,-0.002827766267861853,0.0,7,-0.002996060599269157,-0.008521263274475888,0.8984867808407729,0.2857142857142857,1.1305398379844966
36,187,25,1.79,1.6,28,1.58,0.284,0,0.0,0.0,,2,-0.01072242656899769,-0.005375662156308247,0.0,0.0,0.1607716631402099
82,170,13,3.14,1.23,9,1.78,0.264,3,-0.007947003000924324,-0.008213560285687316,0.0,4,-0.001041176703868163,-0.008205886366435267,0.9417037704304435,0.25,1.1368845519307333
89,120,24,2.59,1.62,24,0.84,0.066,23,-0.027655247832095498,-0.03540787060603612,0.46753515335766,14,-0.023882023821900855,-0.02442463933276029,0.6137975810746767,0.21428571428571427,0.6582080930052938
92,262,15,1.87,1.97,10,0.97,0.279,2,-0.005103826130136269,-0.005275271634482603,0.0,2,0.0038746107892022597,-0.0026336108750005804,1.7394779995883252,0.5,2.032678622494131
66,228,10,1.82,1.28,39,1.34,0.322,0,0.0,0.0,,2,0.01784968261030162,0.0,,1.0,1.1180653971078733
62,235,12,1.22,1.59,21,1.98,0.079,22,-0.022431763410387218,-0.028780409578686772,0.4591821192110238,17,-0.027342904537208224,-0.01988971157460695,0.5519098711069034,0.35294117647058826,0.7520581939829716
78,276,28,2.61,1.35,26,1.4,0.143,9,-0.024183247453577694,-0.024987492005545398,0.0,12,-0.011641975202857369,-0.018389602323493737,0.7685530411258336,0.25,0.9011577135012876
99,262,17,1.56,1.72,26,1.36,0.09,18,-0.029270411545768815,-0.034805094200384024,0.2677584180845997,9,-0.009878644337144249,-0.012338935023078923,0.6955083125767823,0.3333333333333333,0.9548472591948842
93,211,29,2.55,1.48,9,2.02,0.252,0,0.0,0.0,,3,-0.01620607602644364,-0.008136136370743507,0.0,0.0,0.12008660492827739
91,127,23,2.45,1.4,23,2.17,0.238,2,-0.0052737261500966914,-0.005450863212376866,0.0,3,0.0010629074833365948,-0.0054277372362793175,1.1023800679442683,0.3333333333333333,1.3594004530651933
99,200,10,2.3,1.0,18,1.07,0.173,11,-0.013535283304284107,-0.013987956052529782,0.4431374244942746,12,-0.03257440184819871,-0.021916294574036876,0.404206323720046,0.16666666666666666,0.43107042832428033
25,216,14,2.67,1.17,40,1.2,0.18,5,-0.004242821154663123,-0.010821746292461798,0.598821646502582,4,-0.021748389744042584,-0.010933970729983367,0.0,0.0,0.07886800851729606
38,242,11,1.61,1.13,40,1.7,0.251,3,0.004903145412871401,-0.002622069358189427,2.935156683643332,3,0.00983329401271682,-0.002805302604740656,2.7507638050578915,0.6666666666666666,3.000835132592588
98,141,28,2.77,1.44,27,1.19,0.133,10,-0.008683430739868991,-0.01131488521435109,0.6010639402552217,11,-0.003459925059610458,-0.015137433435511438,0.925719904273947,0.2727272727272727,1.100485240545109
93,227,17,1.34,1.33,24,0.94,0.214,3,0.0035075711896357387,-0.0027862949191013175,2.3040740684407153,5,-0.0037986159680986065,-0.008240675760251226,0.7723265493118272,0.4,1.1134080361617245
47,181,18,2.68,1.59,34,1.53,0.072,16,-0.016220654245339472,-0.029544862592474797,0.5399994251974871,10,0.0007530699891438175,-0.007974200002448528,1.0244348162274561,0.3,1.2720998662522853
22,129,11,2.17,0.98,31,1.72,0.341,0,0.0,0.0,,1,-0.005493104643722879,-0.002750334491769757,0.0,0.0,0.19935823882428375
62,158,24,3.1,1.02,27,1.64,0.237,1,-0.002721023773625264,-0.0028125403685124173,0.0,6,-0.012801624773949749,-0.013923278713701692,0.5433551692317701,0.16666666666666666,0.6654247399133368
85,277,30,1.23,1.95,22,1.59,0.185,3,0.003028603027523502,-0.00272494288096381,2.15164756953568,5,-0.004455653206551613,-0.005326534142411465,0.725818451331969,0.4,1.096886541766744
67,189,18,2.25,0.95,9,2.01,0.334,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
45,129,30,3.09,1.63,28,1.08,0.226,1,-0.002636069136389918,-0.0027247323444803406,0.0,3,0.004398416754834988,-0.0053925738428074466,1.4130945074023495,0.3333333333333333,1.6215953488654267
49,144,22,2.02,0.62,11,2.11,0.213,1,0.004670764352744827,0.0,,11,-0.018613571417338992,-0.010141788536293328,0.6054263357546642,0.2727272727272727,0.8236009594925136
20,257,13,2.65,1.46,39,1.74,0.343,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
36,193,27,2.69,1.06,28,2.08,0.18,2,-0.005505886198495902,-0.00569079886247037,0.0,8,-0.02627347843056793,-0.013224178665978803,0.33055024721996784,0.125,0.42021952139253876
34,251,18,2.08,1.99,35,1.66,0.241,1,-0.002546674089489054,-0.0026323344979332086,0.0,3,-0.0004358601544039997,-0.005292217056922066,0.9626404310712857,0.3333333333333333,1.2426978344507027
61,297,29,1.61,1.52,30,0.87,0.323,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
82,229,14,1.35,1.88,18,1.44,0.27,2,-0.005121449709038939,-0.0052934856406092745,0.0,4,0.002409323147656739,-0.005305459074145591,1.229821369584797,0.5,1.6043840489986332
77,280,20,2.39,1.12,17,2.04,0.165,10,-0.0106912458370092,-0.01674123151218676,0.5100808799074853,13,-0.02059958946137097,-0.016087139984824916,0.6277939706852232,0.23076923076923078,0.7590884167728134
55,182,22,2.77,1.16,8,1.15,0.346,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
27,298,23,1.94,1.89,13,1.92,0.15,6,-0.00852135225349071,-0.013420470859714984,0.34655788964105744,13,0.003651022803389248,-0.008155643828269943,1.0877744216277965,0.38461538461538464,1.4106041189152758
79,147,10,2.99,1.53,28,1.38,0.312,1,-0.0025948148305248164,-0.002682092331900199,0.0,3,0.024449139371830242,-0.002673516818174626,5.539212352545682,0.6666666666666666,3.2597417562752575
79,287,13,2.27,0.8,22,0.89,0.297,2,0.010634735502294879,0.0,,3,-0.0004343213076536401,-0.00566863784544136,0.9657966673782745,0.3333333333333333,1.242217612575141
41,258,22,1.8,1.3,31,2.1,0.082,15,-0.020284789353046895,-0.03047159700417512,0.37433741608442334,14,-0.03543592113873073,-0.02631965163510075,0.4194860677432887,0.21428571428571427,0.4413831946541402
74,122,23,1.22,1.17,28,1.02,0.071,22,-0.017795643580424514,-0.02611550997822687,0.5447034332511186,18,-0.04651038898566129,-0.02859666561946983,0.3649489923966417,0.2777777777777778,0.3993665352411318
93,214,30,2.69,1.61,27,1.42,0.292,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
20,259,19,2.27,1.1,31,1.91,0.142,8,-0.02152445256528046,-0.022241286655398818,0.0,8,0.005132873692019091,-0.013732470627163318,1.1900159791880696,0.375,1.4293511797678922
51,174,14,1.85,1.1,23,2.03,0.081,20,-0.01455582686957213,-0.02715403212113432,0.6367056130009435,17,-0.03846064920822578,-0.023895695172206577,0.47411503158666507,0.23529411764705882,0.5191858278430901
28,125,28,2.86,1.09,12,1.75,0.301,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
99,286,18,1.52,1.54,20,1.81,0.165,9,-0.011549881602477163,-0.01193655719087805,0.37609396052557464,9,-0.02316495227469262,-0.015250554770789293,0.38495200563358,0.2222222222222222,0.5410751350195571
42,164,26,2.68,1.81,13,1.91,0.139,10,-0.017502019463405127,-0.024469797295376017,0.2645015539403683,15,0.04961563346585618,-0.008109742430939093,2.119575765317236,0.4666666666666667,2.4925785400030342
