ema_fast,ema_slow,breakout_len,atr_len,atr_sl_mult,rr,vol_len,vol_factor,is_monthly,is_mdd,is_pf,is_trades,oos_monthly,oos_mdd,oos_pf,oos_trades,oos_win
43,103,25,18,1.91,2.69,29,1.54,-0.0067280689500172075,-0.024319752792229976,0.6843701610783194,27,0.0031914961415744347,-0.010518058222451665,1.237741791721579,9,0.3333333333333333
20,133,22,10,0.85,2.97,9,1.11,-0.015545743672336632,-0.05309250971636481,0.7001487613970951,61,-0.0007764210369965996,-0.011365737872208181,0.9838507501739749,21,0.2857142857142857
37,103,46,13,2.25,1.75,15,0.87,-0.007355401175513032,-0.02760406146727412,0.6771718204263709,33,0.0009010199763528348,-0.006301114879643244,1.069679494783105,10,0.4
12,43,32,22,1.32,1.71,21,1.7,0.004216200465594122,-0.016368537426913132,1.1539962790791713,49,-0.01533850099495615,-0.021348270076581466,0.6133750072526359,24,0.2916666666666667
26,84,16,10,0.9,3.36,40,1.67,-0.0033918697006818377,-0.040092037367014166,0.9097064970799921,44,-0.0012819075510897004,-0.024695093506668098,0.960619563500549,16,0.25
36,146,41,21,1.58,3.27,15,0.93,-0.0066903011937341494,-0.027456295622523608,0.6890074091711328,26,0.026862551638207055,-0.0062421548481029765,4.437325469234002,8,0.625
28,77,21,27,0.83,2.21,21,1.72,-0.0055482212968615,-0.03072503986770525,0.8552537837739282,51,0.0024974747316608426,-0.01923931372524179,1.1079527313172985,16,0.375
32,134,10,17,1.99,3.21,14,1.42,-0.009133473791933855,-0.030211887303620455,0.7189158011627161,40,0.00858630588397169,-0.01591915594426574,1.4717502981512494,12,0.3333333333333333
18,163,26,22,1.56,1.72,24,1.04,-0.0015579947409589678,-0.015525449158985238,0.9340219420545142,36,0.0027578419127629594,-0.014351905352416816,1.153836264862324,14,0.42857142857142855
42,181,32,21,1.82,1.91,21,1.54,-0.0037718481298013584,-0.026675302642595544,0.7832776446782924,25,0.004412945515503086,-0.007968455704101984,1.3887542814890037,9,0.4444444444444444
13,107,35,15,2.29,1.99,29,1.69,-0.002208233649580893,-0.01684468228248337,0.89193099514277,30,0.003057987685944674,-0.005604252958996914,1.2295185509629032,10,0.4
25,106,37,19,1.79,3.59,28,1.32,-0.0029013818504237676,-0.024376888294061816,0.8740542983125568,28,0.0013238257210907989,-0.01054822709877734,1.102141510444966,8,0.25
14,87,27,12,1.82,1.48,16,1.71,-0.005643632945444121,-0.029361981724987496,0.7860054937663825,42,0.005218680482061977,-0.010552576176844575,1.3271626289424656,14,0.5
13,74,24,9,2.29,2.57,30,1.23,-0.009909468878374184,-0.03254341138396155,0.5396439243855972,27,0.0004982207954102869,-0.015518366605151934,1.0362164438176877,10,0.3
21,116,22,16,1.38,1.6,29,1.41,0.0016046316724374066,-0.026308436418311043,1.062583377356559,47,0.006282678871669001,-0.006869123912917829,1.388913377517429,14,0.5
47,86,36,26,1.2,2.43,35,1.03,-0.0068860730428905725,-0.03208473401668521,0.7570097682921628,37,-0.003505928571676864,-0.0159447459423111,0.8147087051961027,11,0.2727272727272727
21,107,29,19,2.42,2.64,8,1.07,-0.006942164223960656,-0.03374228444772409,0.7077892191381757,31,-0.0013585390866845959,-0.010455074151676569,0.9286989322538999,11,0.2727272727272727
47,72,29,25,1.42,2.33,33,1.71,-0.007179031018362814,-0.029783703664556405,0.721315932836572,34,-0.001625851128629674,-0.013229647784637533,0.9030925993138951,10,0.3
28,171,8,20,1.62,1.67,27,1.01,0.00046399932319207693,-0.018703480058417044,1.01960443887974,48,0.0008954438894557271,-0.013346138426864274,1.0422547892560892,17,0.4117647058823529
22,90,15,18,2.23,1.88,28,1.24,0.0016597986784891994,-0.018861011992444943,1.0699800756966324,41,-0.004785884647188765,-0.013810283894259312,0.7686658841164784,13,0.3076923076923077
50,78,31,12,1.28,3.16,28,1.15,-0.0015975607234048894,-0.027421959126679107,0.9376535028349096,31,-0.0035400356551411605,-0.018611522825951354,0.8519336514808203,13,0.23076923076923078
48,108,46,20,1.95,1.31,18,0.93,-0.0002792742238922896,-0.013142439919994753,0.9864825711728876,32,0.0019470876620748534,-0.007933680212927396,1.1731568511023782,10,0.5
10,147,26,19,2.3,2.81,19,1.47,-0.006548369863447756,-0.0193557851995404,0.7012473065216764,28,0.004155764052470534,-0.007861698056412791,1.3108861234047589,9,0.3333333333333333
42,106,33,14,2.42,2.93,32,1.44,-0.005259956995078752,-0.02101811219103944,0.6680315154408304,20,0.0010248805122183846,-0.007802495124639153,1.0956942038694906,7,0.2857142857142857
32,135,25,25,0.99,2.12,25,0.89,0.0024441781566320042,-0.01566048179524815,1.0953685460469746,41,0.006885489506868847,-0.008867821093922701,1.3693057374985014,14,0.42857142857142855
37,140,40,19,0.94,2.05,9,1.47,-0.010911931967722888,-0.04120596101211271,0.6123875319002081,36,-3.3598582999450066e-05,-0.008573456966937676,1.00242812662606,16,0.375
50,120,18,20,0.82,2.73,16,1.41,-0.010494599186826714,-0.038492303062984345,0.7727225076325108,56,-0.0045962459817656676,-0.022280431744312157,0.8601528057168598,18,0.2777777777777778
37,59,27,13,1.0,3.37,10,1.33,-0.015283215475959455,-0.05486724859134118,0.6568304430316562,51,-0.0060309433514994515,-0.01678082798611391,0.8251626270235873,18,0.2222222222222222
49,70,24,16,1.52,1.91,8,0.88,-0.005295191599991589,-0.02450388220118538,0.8519768148519342,52,-0.0045089754626993495,-0.016738013468841073,0.8410283611707586,18,0.3333333333333333
24,144,28,24,1.17,2.32,31,1.45,-0.0038140095854811706,-0.021611758294673766,0.843879353360961,33,0.005120727353005616,-0.0054288019458722525,1.3689734927376127,10,0.4
37,77,25,11,1.94,1.86,37,1.25,-0.006459890375870914,-0.02580214263534164,0.7188687888544147,33,0.006412724504476053,-0.00787186120238137,1.706880446236999,8,0.5
43,94,10,10,2.26,3.4,30,1.12,0.0047104621735150065,-0.02362910753443781,1.3497550062128485,20,-0.013191878886656516,-0.018257394233038737,0.3529208714488278,10,0.1
41,117,43,8,1.69,2.43,35,1.23,-0.006875562409843439,-0.022472190523490587,0.6558550418568218,26,-0.0011399906081913658,-0.010429462405778689,0.9032463116568786,7,0.2857142857142857
13,95,8,8,2.41,2.02,17,1.45,-0.011867407398763463,-0.03639003437831878,0.5794123681658145,38,0.0011728521339586795,-0.01302736667547788,1.07829023894706,11,0.36363636363636365
37,182,18,24,0.97,3.23,15,1.16,-0.006057968556401172,-0.03504022993705791,0.841486792107283,46,-0.001838611420795111,-0.011306486462842713,0.9405862154371423,16,0.25
21,105,38,11,1.08,3.53,37,0.83,-0.008572609446472534,-0.043169844730130746,0.746433763458141,40,-0.0062126440442451525,-0.024168633576004628,0.7836667872581085,15,0.2
12,114,11,21,0.85,2.13,13,1.56,-0.018566576670472457,-0.05402161061958244,0.6801367982496189,75,-0.0039345868884053115,-0.024369839317313624,0.918584759953175,29,0.3448275862068966
24,73,44,12,2.43,1.95,30,1.24,0.0023420984625346364,-0.013922925299603817,1.1442410237068041,28,-0.0052981266000377,-0.012909389139064698,0.6083910902144799,8,0.25
27,159,36,20,1.83,1.56,24,1.19,-0.0018439422458974564,-0.015306006420652496,0.9013257850897379,30,0.0023993831395956455,-0.007772038061249709,1.178941149006945,11,0.45454545454545453
31,118,12,12,1.61,2.48,29,1.05,0.003175261737500934,-0.0183814867122567,1.11982856794801,41,0.002617970180630813,-0.018659998834230973,1.1179222130674071,15,0.3333333333333333
32,182,41,20,1.13,1.34,28,1.77,-0.010074947534075784,-0.029585999596057122,0.5883679451132086,36,0.00952230366199669,-0.0055430620159048205,1.6712736671321713,15,0.6
48,135,8,10,1.06,3.16,24,1.53,-0.0013364810265464877,-0.03486924444273998,0.9666697389504824,45,-0.008809881247743512,-0.02218814139259051,0.6913986910083931,15,0.2
27,150,29,26,1.14,2.15,35,1.65,-0.00039291794070273056,-0.017506500191851515,0.9850144963575784,31,0.005598999379905489,-0.008320373607393572,1.345506060517845,12,0.4166666666666667
46,183,26,28,1.82,2.05,19,0.84,-0.0062061963247058705,-0.026466390389248473,0.6739841645515645,26,-0.000792844804993531,-0.008175190844612601,0.9454607487773432,9,0.3333333333333333
20,44,24,27,1.59,1.28,13,0.95,-0.0090606600167219,-0.029741969924603096,0.7667529329436916,65,-0.010830806889176814,-0.02271847595327625,0.6840641357584619,24,0.375
28,95,39,13,1.8,2.1,18,1.0,-0.008511954158645918,-0.030039518989062097,0.6620587328033708,34,0.0060790688514604785,-0.010500024997252222,1.5359310548927583,9,0.4444444444444444
33,195,34,18,2.36,2.07,24,1.67,-0.005825909703154886,-0.029000537939750326,0.6566053494072496,23,0.010647844107420923,-0.005263605946746686,2.5728230312534657,7,0.5714285714285714
23,124,35,26,1.82,2.62,14,1.76,-0.013059924465475659,-0.03668094555182444,0.47369085817133905,30,0.01297155864748123,-0.005305431708218289,2.4286579223952116,8,0.5
18,111,24,24,2.24,3.34,26,1.11,-0.004603491527522263,-0.021247698554422767,0.7696586719322575,25,-0.008755658206155315,-0.012995828600711246,0.4476213405277978,8,0.125
12,108,20,22,1.87,3.42,23,1.56,-0.0014831160219065387,-0.024043285802683556,0.9406408851825536,30,0.01015594359751848,-0.01060031718615162,1.88722738191372,8,0.375
31,143,29,18,2.28,2.47,28,1.16,-0.005532268567853715,-0.023853441430952582,0.7086597619410081,25,0.0064812524851389774,-0.007868512102416902,1.7158157268589151,7,0.42857142857142855
11,191,42,22,2.48,1.68,33,1.63,0.001228891234227314,-0.014198879042685464,1.0770980758397881,29,0.0028212230063004995,-0.006328919041818426,1.2549522294102757,9,0.4444444444444444
16,69,14,10,2.05,3.2,8,0.87,-0.007187134170575482,-0.042190608658317585,0.8023737007927888,46,-0.0030552935220126143,-0.018393259607512702,0.9212878550725913,21,0.23809523809523808
22,177,12,16,2.1,3.23,9,0.9,-0.013451539901143339,-0.03594146371384532,0.6038730393859493,41,-0.00932128948096378,-0.010802038315025464,0.6886448045656169,16,0.1875
32,60,41,21,1.28,2.85,38,0.87,-0.004238090759561941,-0.03177515770523731,0.8587709678690107,38,-0.01252280267931305,-0.029265391337329638,0.5879148284992648,16,0.1875
44,135,10,21,2.17,3.47,26,1.32,-0.005056673214301588,-0.02671047447018582,0.7923957535745803,30,-0.010833064517163926,-0.013119346337528426,0.4047449639112575,9,0.1111111111111111
25,110,47,24,1.65,3.11,23,1.28,-0.00342813764930594,-0.019600385778223872,0.8332432572410601,26,0.012728964776535179,-0.005352792629884751,2.8279864834795894,6,0.5
11,52,38,9,1.28,3.13,21,0.95,-0.004015158909792982,-0.03420168401835022,0.8779861842390009,41,-0.008389837735126582,-0.024142114723223473,0.7600104832557186,19,0.21052631578947367
36,173,36,14,1.61,1.74,37,1.78,-0.001778991221793813,-0.020655021309798793,0.906601058275125,29,0.009895318435108047,-0.005378002714654495,1.8605301017594886,11,0.5454545454545454
30,196,26,29,1.12,2.93,39,1.25,-0.014206138543569002,-0.045049863289820524,0.4751379952593908,31,0.004213212372752517,-0.008073867393375456,1.3053057680671178,9,0.3333333333333333
19,93,27,25,1.21,2.91,31,1.09,-0.004958468946543282,-0.031060364214392955,0.82678323568404,36,-0.0004653058251243847,-0.015999599632074202,0.9798033096098391,11,0.2727272727272727
39,62,20,30,2.03,2.16,38,1.08,-0.002582121508327706,-0.028836020725859557,0.8848007269335297,32,-0.0023119136974700805,-0.01822433224701059,0.8901630366670499,13,0.3076923076923077
27,144,18,16,2.07,1.96,38,0.99,-0.0005626901096281722,-0.026695442417871584,0.9793183645506951,36,0.0021918867734416203,-0.010524978752633363,1.1238636123997947,13,0.38461538461538464
38,75,39,29,2.0,1.35,15,0.8,0.002462983524276652,-0.009687224398800431,1.1271752668393722,39,-0.006401469328197518,-0.015010464454484396,0.6862676560867881,14,0.35714285714285715
14,160,36,18,2.21,1.51,16,1.64,-0.004991979846695638,-0.01771213207796829,0.7629759730246687,33,0.004302763188957837,-0.00788030306759202,1.3821121282993756,10,0.5
13,139,25,22,2.4,2.21,13,1.18,-0.01055445436658653,-0.028270642832992632,0.5696206610509263,32,0.005155092346623258,-0.010359600858230955,1.3880378347031974,10,0.4
21,185,30,8,2.38,3.23,17,0.94,-0.0009661257669641987,-0.015650208169600055,0.9051251707317287,13,5.877772855833463e-05,-0.005251764337518283,1.0139927659066723,4,0.25
30,198,20,12,2.44,3.03,24,1.48,-0.008663581351720628,-0.031189852852668842,0.5593700024666132,24,0.003764719268235961,-0.010428734456745081,1.4228138811997424,6,0.3333333333333333
34,147,16,28,1.61,2.72,24,1.16,-0.005137330428941156,-0.02979566155862079,0.7721411333430153,29,0.0033120543071827324,-0.013210698335673454,1.2451622042881103,9,0.3333333333333333
48,95,48,10,1.58,1.7,21,1.57,-0.006871926001319251,-0.023476353717378995,0.660811426408109,29,0.0025197779092740458,-0.010524144394022605,1.223890102722665,9,0.4444444444444444
50,193,14,16,1.12,2.52,38,1.52,-0.008882258152931644,-0.042018853746845,0.7498755452882294,45,0.011797683880738985,-0.011163133534483505,1.6212984694807937,14,0.42857142857142855
18,112,45,18,2.04,2.75,30,1.41,-0.006194666057792175,-0.023779657116801745,0.7066586633836469,27,0.00013298559496699447,-0.010505309638104032,1.016378436018827,7,0.2857142857142857
43,199,31,15,1.91,2.97,35,1.77,-0.0008132856505413955,-0.024104799046746894,0.9468393133305741,19,0.009627668540133971,-0.0053237162308893415,2.062595124258955,7,0.42857142857142855
30,77,47,29,1.14,3.34,20,0.86,0.0014759114391871275,-0.03359978318509749,1.0647097837415058,33,-0.0070098494223511665,-0.018600176686990766,0.6681092194324867,11,0.18181818181818182
19,92,17,21,1.21,3.39,9,0.82,-0.00798154449097177,-0.04476800488919208,0.8226553443114434,54,-0.011809322440677006,-0.021579402561070826,0.7078395371777897,21,0.19047619047619047
45,195,45,24,2.34,1.84,36,1.26,-0.007580617445110738,-0.026996116247972712,0.5188105781401156,21,0.0026079307167645727,-0.005213167763876481,1.294657451983471,7,0.42857142857142855
45,186,33,13,2.1,2.29,23,1.57,-0.002721026579007857,-0.023709408115664687,0.8205968138131633,21,0.0030785789651044393,-0.005283485458772885,1.2776446301353448,8,0.375
49,160,19,29,0.83,3.05,37,1.17,0.00042424161481968703,-0.03331536504467425,1.0186112433107748,41,-0.0017608988249027124,-0.015048864014917007,0.9387057276605941,15,0.26666666666666666
46,199,14,28,1.38,2.97,14,1.15,0.001362951385694533,-0.030414133840291457,1.0543308712155597,38,0.014950148340164393,-0.008015374131130404,1.9260354241558975,12,0.4166666666666667
21,56,23,18,1.93,2.52,16,1.35,-0.005512639029722544,-0.02681424384959441,0.8203315757515615,41,0.0012512777485904625,-0.0122607108114271,1.0544822434616077,16,0.3125
17,84,29,11,2.33,2.9,36,1.05,-0.010101095670498217,-0.03382218923309144,0.5077545190647289,25,-0.005780242543180436,-0.015502694326796296,0.6820002976130338,10,0.2
37,135,30,19,0.9,3.5,16,1.04,-0.015610197606669818,-0.04357320471547044,0.5406148358151643,37,0.014223161499447912,-0.008606043102444172,1.654545946640281,14,0.35714285714285715
41,135,22,29,1.42,1.74,14,0.94,-0.0018393113826146168,-0.019405941870982213,0.9367622917611259,44,0.0028813962481473165,-0.010343633438584021,1.1596943866217495,14,0.42857142857142855
35,79,17,20,1.27,3.56,15,1.44,-0.006084323746948006,-0.04360164588124038,0.8421770888327477,46,0.0036360030412654343,-0.016226627362950996,1.1459398391371947,15,0.26666666666666666
40,124,45,29,1.6,3.34,33,0.95,-0.007094096475976919,-0.024370512085034268,0.6817140032802941,27,-0.00420087416156445,-0.01826816222891603,0.7734630144982272,10,0.2
14,123,48,18,0.88,2.2,34,1.56,-0.002407235711125666,-0.02532235035794006,0.9193313131100256,40,0.002391174495079751,-0.008956306151177595,1.126253451558895,13,0.38461538461538464
41,121,28,21,0.93,1.86,29,1.56,-0.005838507663665893,-0.026695320109511256,0.778493124765161,37,0.009010225922585047,-0.013786552525403728,1.5370852839275468,14,0.5
23,88,20,10,1.08,2.27,40,0.94,0.005802642071193187,-0.025747292631015717,1.1877073506448848,49,-0.016773712280148012,-0.03219899427244299,0.5231031732200542,19,0.21052631578947367
20,116,18,19,2.43,1.67,33,1.32,0.0009015113330506086,-0.015678867562858634,1.0429786524112061,39,-0.000700981758696817,-0.011618283483715852,0.9644941349633077,13,0.38461538461538464
21,179,44,25,1.81,1.38,25,1.78,0.0004916382219850579,-0.018369950252878353,1.0357396945562558,28,0.005631693754897693,-0.007910097931356552,1.4960226613232037,11,0.5454545454545454
13,147,36,9,1.99,2.15,23,1.78,-0.004275266016051882,-0.0157751743741813,0.7609559712869877,25,0.006735517418088088,-0.005284730303627638,1.6001903665451804,9,0.4444444444444444
17,180,15,11,1.22,2.74,24,0.96,-0.005726912842617171,-0.04673085669241506,0.8263074229874524,42,-0.009219315087411917,-0.028323372009838033,0.7566282425924642,21,0.23809523809523808
33,138,36,29,1.83,3.2,35,1.73,-0.0055750254040407565,-0.02420710316264918,0.724105414562173,25,0.004312183169029371,-0.005354603254625112,1.4747455789537598,6,0.3333333333333333
30,153,9,30,2.04,1.43,34,0.83,-0.004143940113840894,-0.0225308440626113,0.8473530398861344,45,-0.0072512472749178825,-0.017384424893676753,0.7115175335743901,17,0.35294117647058826
12,147,20,20,1.0,1.89,34,1.75,-0.000637987849888666,-0.03188327291607673,0.9831464587587013,48,0.012554461510804193,-0.011130116267029089,1.5852612855571615,18,0.5
10,199,32,14,1.43,2.14,37,1.72,-0.0010539427290359171,-0.027415608246859402,0.9550843304377743,32,0.008116874887516667,-0.010905609261138371,1.589559478467878,11,0.45454545454545453
48,158,33,21,1.86,3.58,36,1.36,0.0010551636034834555,-0.026634251272849796,1.0762349731924474,20,0.0013373246181902498,-0.0053732111442316155,1.1034678805175782,8,0.25
36,137,11,8,1.21,1.66,27,0.9,-0.004546114248451194,-0.018905507408141564,0.8599269565802068,50,-0.009947202233961838,-0.025385994711430104,0.6719114311310189,19,0.3157894736842105
19,98,18,16,0.87,1.29,24,0.95,-0.006450380136398093,-0.021196219072719957,0.8490161946222464,73,-0.009509903884629467,-0.019509299033744654,0.7218584223579735,24,0.4166666666666667
50,137,12,18,1.76,2.23,19,1.56,2.5551456310779486e-06,-0.027564288968093043,1.004155285292719,41,-0.002164008183317301,-0.01332763358992095,0.8992524623204992,13,0.3076923076923077
28,156,14,22,2.34,3.23,12,1.22,-0.010903998366565304,-0.029198187823961885,0.6186063267849313,35,-0.0022305838774842046,-0.013058048379879228,0.8641909625602627,9,0.2222222222222222
13,62,27,22,1.73,1.69,15,0.99,-0.004732493630639878,-0.02147598497811598,0.8509273698303207,49,-0.013291114648545488,-0.018189319514990365,0.6121308769455714,21,0.2857142857142857
28,159,46,21,1.15,1.37,11,1.1,-0.0123869861703515,-0.039919676976228446,0.6093281078441245,47,0.003094291044484887,-0.005441105755297215,1.1325424689225685,20,0.5
44,192,10,22,2.18,3.21,36,1.57,-0.002511685797375929,-0.02154465661847138,0.8783113594884414,26,-0.0023541875934018908,-0.007881065552663213,0.8563485895973467,9,0.2222222222222222
13,106,41,24,1.72,1.88,30,1.73,-0.004906317753797906,-0.025228075845260656,0.7902120195089531,34,0.008140002055716744,-0.005993139672831882,1.715534601231768,10,0.5
40,121,48,29,1.42,2.94,14,1.0,-0.008679562422211129,-0.029177998704605468,0.6454893779632117,30,0.00847845410193826,-0.007898176547329494,1.530534954580102,11,0.36363636363636365
30,110,27,10,2.3,1.32,11,1.77,-0.007820597487030345,-0.028224132558628656,0.6380039382394139,34,3.24251875383208e-05,-0.007329983047861366,1.0052911503800912,11,0.45454545454545453
47,153,37,12,2.01,3.16,21,0.93,-0.0083359430948029,-0.026543774398534725,0.505684963254699,20,0.01092254700739681,-0.005284320312340163,2.2043120526926,7,0.42857142857142855
45,103,23,29,1.47,2.62,23,0.88,-0.003847827106766011,-0.027283158783224293,0.8318119091889536,30,-0.0042273010291805635,-0.018355642047651943,0.798413260929214,12,0.25
40,91,41,16,1.26,2.71,29,1.07,-0.0070578465976534055,-0.03630739387703197,0.7533820709608517,36,-0.006655725489338238,-0.01877614597525723,0.7189565485672854,13,0.23076923076923078
13,87,32,28,1.75,3.07,32,0.97,-0.003804996795227833,-0.02983917974471839,0.8568236750809619,34,-0.0010982117055966523,-0.02083439001116172,0.9511704843789859,12,0.25
26,172,31,9,1.99,2.91,13,1.72,-0.010359609054187091,-0.036897886907165,0.5029048604263923,25,0.009384427462534761,-0.005284730303627749,2.0393278557540957,7,0.42857142857142855
32,173,46,24,0.85,1.32,16,1.15,-0.002044126452926953,-0.021459585667513825,0.9242896966154627,47,0.0035083464005205567,-0.005551104593674805,1.1851113727362566,17,0.5294117647058824
15,123,10,24,1.99,2.94,8,1.11,-0.00864436952553349,-0.02841711098939126,0.7744960878001464,49,-0.00037290042506654686,-0.018358920549009006,0.9900363157288438,15,0.26666666666666666
35,69,43,11,1.45,1.26,21,1.5,-0.002261149778199467,-0.023444518804516812,0.9018015791247574,41,0.0008762301633200575,-0.010845822348272582,1.0646133052049918,12,0.5
23,174,31,26,2.0,2.48,26,1.23,-0.0045164285658387815,-0.02401213721397455,0.7500874787638082,24,0.011897401089402404,-0.0052458818329470525,2.315439654919531,8,0.5
14,66,23,13,1.0,3.51,26,1.2,-0.015212761912996697,-0.04227544321624632,0.64894274624121,49,-0.01623915060326031,-0.035175499522042464,0.5739233140918664,19,0.15789473684210525
19,128,27,11,1.86,1.96,29,1.47,-0.011111270340602886,-0.02974793824122013,0.5557203366056137,33,0.011377538726343506,-0.0053189925602551424,2.24559568687821,9,0.5555555555555556
46,137,14,21,1.86,2.57,23,1.78,0.0029967505765251534,-0.02107034339066205,1.1393943424114659,33,0.007809163437632938,-0.00796664542464609,1.571211644069276,10,0.4
27,118,40,24,0.83,2.14,12,1.15,-0.01402255570464972,-0.0392421696255294,0.6434844433365373,50,0.02113197897457675,-0.005776081820231038,1.9603592694945708,19,0.5263157894736842
26,179,40,12,2.05,2.17,40,1.09,-0.009200713893377732,-0.031512730080017204,0.556778702649893,27,0.0022846210603943984,-0.005278710394613362,1.2060884040756064,8,0.375
50,88,29,12,0.92,1.69,11,1.78,-0.017263122444119983,-0.0490824024698876,0.5251831860500977,47,0.007168458323982385,-0.010062560887937222,1.3729641512608812,16,0.5
29,183,22,30,1.14,2.2,36,0.9,0.0017445640061111156,-0.019955348751435897,1.0687988546389628,41,-0.007697318875231174,-0.018846029159142574,0.7023396541199074,15,0.26666666666666666
38,81,25,17,2.36,1.23,36,1.78,-0.002760968333849867,-0.015459004996542625,0.8702197772212371,38,0.0013832972630578588,-0.007858264533956771,1.1249612158711093,10,0.5
11,45,12,16,2.05,2.89,34,1.32,0.0011061092804778294,-0.019743743596788765,1.0419991556377257,42,-0.0030653811814664866,-0.016512968344833734,0.8921243341002988,16,0.25
16,170,17,9,1.62,1.84,31,1.46,0.002097504864842392,-0.0199223662273168,1.0981640542768905,37,0.002984775453310329,-0.008730279882551484,1.1911076908954668,12,0.4166666666666667
31,89,34,22,2.42,1.91,27,1.4,-6.978353473097165e-05,-0.012446536757252158,0.9999181598474234,30,-0.0015400361192224876,-0.01039095307231086,0.8895327801199361,9,0.3333333333333333
29,159,9,28,0.83,3.52,22,1.36,0.005317606700663502,-0.03581700032150281,1.1462400009147904,49,-0.0001625366465354272,-0.014092626631592053,1.0000096887700918,16,0.25
18,135,13,16,1.69,1.8,9,1.67,-0.00815436254876789,-0.02500437444618764,0.7671538146705451,51,0.0014026044949566607,-0.015743910424976804,1.0534099889425093,20,0.4
10,122,33,17,1.84,1.71,28,1.0,-0.0008008279378264316,-0.025639088275419608,0.9688478606708271,38,-0.0028112018992374477,-0.016808369393796596,0.8654866756966478,14,0.35714285714285715
31,150,41,20,1.49,1.24,11,1.74,-0.0070088450937498825,-0.02223006510451564,0.6756652183339805,35,0.013298121718440026,-0.005262580314880694,2.155619735311582,15,0.6666666666666666
18,122,8,17,1.48,3.22,39,1.47,-0.004372004381672845,-0.028219222888037576,0.8717177489489057,42,0.0059234961283831655,-0.011051548413040013,1.2877040439675718,13,0.3076923076923077
47,140,34,29,1.36,3.34,28,1.71,-0.008414993292087614,-0.027552034083571653,0.5891176190045141,24,0.009438807493916235,-0.005375713839752216,1.8188382806371415,8,0.375
37,167,22,11,1.54,2.94,33,1.8,-0.004654866148738002,-0.02438186719107427,0.7749572524865042,26,0.002332106823134117,-0.008821410031269128,1.149999893352948,10,0.3
37,73,48,17,1.99,1.69,30,0.85,-0.006850662130612473,-0.032576143093374865,0.7380198620296999,39,-0.007749805297831092,-0.013081972745104142,0.5772642591420467,11,0.2727272727272727
42,171,12,18,1.22,1.35,10,1.02,-0.010558112976606804,-0.04215070513666819,0.7797976663145052,78,-0.006128523703944011,-0.014890459263947275,0.8413494241786518,28,0.42857142857142855
42,136,23,25,1.43,2.0,25,1.61,-0.0051186959886196925,-0.02288896588639211,0.7767161387263108,32,-0.006033005327063856,-0.011144088737532254,0.6753198618094002,11,0.2727272727272727
28,110,20,21,1.48,2.43,34,1.32,0.007412010247598744,-0.021695042754771854,1.3034474570123498,39,-0.008083187245383039,-0.021304133603291975,0.6540414511130703,13,0.23076923076923078
26,118,13,18,1.72,1.85,35,1.72,0.00430955503664765,-0.016377033644341954,1.1661593180523895,45,0.006685045123168143,-0.011525998206123544,1.4166609118199824,13,0.46153846153846156
46,147,28,9,1.87,1.8,22,0.86,-0.009304187711486334,-0.03136881029822436,0.5051771229898367,25,0.005957134748760584,-0.005303191423609688,1.6583550423918083,8,0.5
43,125,29,18,1.82,1.68,29,1.3,-0.0052762210931892595,-0.02601029459233306,0.7557585771423484,32,0.005909296973572564,-0.006537072194496729,1.5184305734545234,10,0.5
33,120,35,22,1.28,2.91,8,1.72,-0.0192941396714561,-0.05129502744841141,0.28380169304434794,29,0.01243215306485479,-0.0055193053648302515,2.0529625334055894,9,0.4444444444444444
30,182,17,28,2.07,2.93,27,1.25,-0.00391902406546818,-0.024530122964261936,0.8056321618385688,26,-0.00127507311740227,-0.01304498062816073,0.910820364189829,8,0.25
13,108,8,11,2.37,2.26,30,1.05,-0.009251125888211642,-0.030009942328647177,0.6646697920009976,37,-0.010679418784268258,-0.023420030261255054,0.5719504798945912,14,0.21428571428571427
33,107,39,30,2.42,1.98,23,1.68,-0.0034683974717710786,-0.02127758237045907,0.8062164939340962,26,0.003466398177719432,-0.007778150671942319,1.3887807264710383,7,0.42857142857142855
30,110,16,13,1.74,2.41,29,1.32,0.001315941736563131,-0.024209414509779426,1.0542756722690603,39,-0.005588190970669427,-0.018417932891254818,0.7315428565164144,12,0.25
14,126,24,19,2.26,3.0,29,1.1,-0.0072461363463282025,-0.021555075449231076,0.6537598001887319,26,-0.000994349739615208,-0.010460177665047699,0.9317844914128601,8,0.25
46,152,20,21,1.45,2.37,24,1.54,0.0023053857522059573,-0.02189253987202333,1.106050732426031,34,-0.006179287897835395,-0.013063517378756107,0.7071109988590585,12,0.25
30,183,25,29,1.72,2.03,39,1.69,-0.0029292650248260443,-0.02697832838078429,0.8501678881261439,28,0.005486034070693924,-0.005665583212097092,1.482502646998426,9,0.4444444444444444
23,164,17,22,0.98,1.73,16,1.01,-0.008930179785847092,-0.041406304049554254,0.7850384804049874,60,0.005793236199357565,-0.011578410434190278,1.2059179055476308,22,0.45454545454545453
20,86,26,29,1.17,3.5,15,1.79,-0.00628187121385404,-0.03503464210047447,0.8011215807063963,38,0.0032054062988484677,-0.01608948962476031,1.1773564972202881,11,0.2727272727272727
18,72,40,26,1.95,2.19,8,1.0,-0.006195336665400397,-0.028362033009580956,0.7603469663794208,36,-0.0021050655146073183,-0.007904898152451656,0.919483593038215,16,0.3125
43,191,41,23,2.41,2.87,36,1.24,-0.0043922961503503055,-0.024502916556061627,0.704800968537969,19,0.00533940169265934,-0.005233833373655905,1.7903336658321907,5,0.4
